id_Mes,mes,anho,empresa,tipoTarifa,descripcionTarifa,bloque,tarifaPromedio
12,Diciembre,2022,ICE,T-RE,RESIDENCIAL,d. Bloque 141-195 kWh,58.92
12,Diciembre,2022,ICE,T-RE,RESIDENCIAL,c. Bloque 141-195 kWh,2008.44
12,Diciembre,2022,ICE,T-RE,RESIDENCIAL,b. Bloque 0-140 kWh,52.1
12,Diciembre,2022,COOPELESCA,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,35.86
12,Diciembre,2022,ICE,T-RE,RESIDENCIAL,a. Bloque 0-140 kWh,1065.08
12,Diciembre,2022,ICE,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,24.23
12,Diciembre,2022,CNFL,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,26.57
12,Diciembre,2022,ESPH,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,17.34
12,Diciembre,2022,COOPEALFARORUIZ,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,COOPESANTOS,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,COOPEGUANACASTE,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,COOPELESCA,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,ESPH,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,JASEC,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,CNFL,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,ICE,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
12,Diciembre,2022,ICE,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,CNFL,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,JASEC,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,ESPH,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,COOPELESCA,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,COOPEGUANACASTE,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,COOPESANTOS,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,COOPEALFARORUIZ,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
12,Diciembre,2022,COOPEALFARORUIZ,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,28.6
12,Diciembre,2022,COOPESANTOS,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,38.48
12,Diciembre,2022,COOPEGUANACASTE,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,22.92
12,Diciembre,2022,JASEC,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,15.8
11,Noviembre,2022,JASEC,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,15.8
11,Noviembre,2022,COOPEGUANACASTE,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,22.92
11,Noviembre,2022,COOPESANTOS,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,38.48
11,Noviembre,2022,COOPEALFARORUIZ,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,28.6
11,Noviembre,2022,COOPEALFARORUIZ,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,COOPESANTOS,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,COOPEGUANACASTE,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,COOPELESCA,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,ESPH,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,JASEC,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,CNFL,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,ICE,T-VE,Tarifa en centros de recarga rápida,b. Por minuto de recarga de energía,150.0
11,Noviembre,2022,ICE,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,CNFL,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,JASEC,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,ESPH,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,COOPELESCA,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,COOPEGUANACASTE,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,COOPESANTOS,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,COOPEALFARORUIZ,T-BE,Tarifa en centros de recarga en planteles para autobuses electricos,b. Consumo de Energía cada kWh,57.08
11,Noviembre,2022,ESPH,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,17.34
11,Noviembre,2022,CNFL,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,26.57
11,Noviembre,2022,ICE,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,24.23
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,a. Bloque 0-140 kWh,1065.08
11,Noviembre,2022,COOPELESCA,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,35.86
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,b. Bloque 0-140 kWh,52.1
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,c. Bloque 141-195 kWh,2008.44
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,d. Bloque 141-195 kWh,58.92
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,e. Bloque 196-250 kWh,2977.87
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,f. Bloque 196-250 kWh,68.5
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,g. Bloque 251-370 kWh,3660.4
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,h. Bloque 251-370 kWh,79.61
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,i. Bloque mayor a 371 kWh,7355.56
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,j. Bloque mayor a 371 kWh,92.56
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,j.a.Por consumo de energía (kWh),7355.56
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,j.b. Por consumo de energía (kWh),55.38
11,Noviembre,2022,ICE,T-RE,RESIDENCIAL,j.c. Por consumo de energía (kW),9153.89
11,Noviembre,2022,ICE,T-REH,Residencial horaria,Periodo Punta,120.48
11,Noviembre,2022,ICE,T-REH,Residencial horaria,Periodo Valle,82.78
11,Noviembre,2022,ICE,T-REH,Residencial horaria,Periodo Noche,60.39
11,Noviembre,2022,ICE,T-RP,Tarifa residencial modalidad prepago,Cargo fijo,1065.68
11,Noviembre,2022,ICE,T-RP,Tarifa residencial modalidad prepago,cada kWh,105.35
11,Noviembre,2022,ICE,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,92.56
11,Noviembre,2022,ICE,T-CO,COMERCIOS Y SERVICIOS,b. Consumo de Energía cada kWh,55.38
11,Noviembre,2022,ICE,T-CO,COMERCIOS Y SERVICIOS,c. Consumo de Potencia cada kW,9153.89
11,Noviembre,2022,ICE,T-IN,INDUSTRIAL,a. Consumo de Energía menor o igual a 3000 kWh,92.56
11,Noviembre,2022,ICE,T-IN,INDUSTRIAL,b. Consumo de Energía cada kWh,55.38
11,Noviembre,2022,ICE,T-IN,INDUSTRIAL,c. Consumo de Potencia cada kW,9153.89
11,Noviembre,2022,ICE,T-CS,PREFERENCIAL,a. Consumo de Energía menor o igual a 3000 kWh,78.67
11,Noviembre,2022,ICE,T-CS,PREFERENCIAL,b. Consumo de Energía cada kWh,47.08
11,Noviembre,2022,ICE,T-CS,PREFERENCIAL,c. Consumo de Potencia cada kW,7780.8
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),a.Periodo Punta (máxima),48.1
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),b.Periodo Punta (mínimo),46.19
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),c.Periodo Valle (máxima),17.87
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),d.Periodo Valle (mínima),17.16
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),e.Periodo Noche (máxima),10.99
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),f.Periodo Noche (mínimo),10.55
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),g. Potencia Punta (Máxima),7804.74
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),h. Potencia Punta (Mínimo),7495.68
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),i. Potencia Valle (Máxima),5449.37
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),j. Potencia Valle (Mínimo),5233.58
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),k. Potencia Noche (Máxima),3490.45
11,Noviembre,2022,ICE,T-MT,MEDIA TENSIÓN (T-MT),l. Potencia Noche (Mínimo),3352.23
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),a.Periodo Punta (máxima),87.29
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),b.Periodo Punta (mínimo),83.83
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),c.Periodo Valle (máxima),29.99
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),d.Periodo Valle (mínima),28.81
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),e.Periodo Noche (máxima),19.26
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),f.Periodo Noche (mínimo),18.5
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),g. Potencia Punta (Máxima),2563.73
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),h. Potencia Punta (Mínimo),2462.21
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),i. Potencia Valle (Máxima),1789.73
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),j. Potencia Valle (Mínimo),1718.85
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),k. Potencia Noche (Máxima),1146.9
11,Noviembre,2022,ICE,T-MTb,MEDIA TENSIÓN (T-MTb),l. Potencia Noche (Mínimo),1101.49
11,Noviembre,2022,CNFL,T-RE,RESIDENCIAL,a. Bloque 0-30 kWh,1867.2
11,Noviembre,2022,CNFL,T-RE,RESIDENCIAL,b. Bloque 31-200 kWh,62.24
11,Noviembre,2022,CNFL,T-RE,RESIDENCIAL,c. Bloque 201-300 kWh,95.51
11,Noviembre,2022,CNFL,T-RE,RESIDENCIAL,d. Bloque mayor a 300 kWh,98.74
11,Noviembre,2022,CNFL,T-REH,Residencial horaria,a. Bloque 0-500 KWh   Punta,144.07
11,Noviembre,2022,CNFL,T-REH,Residencial horaria,b. Bloque 0-500 KWh   Valle,59.06
11,Noviembre,2022,CNFL,T-REH,Residencial horaria,c. Bloque 0-500 KWh   Noche,24.72
11,Noviembre,2022,CNFL,T-REH,Residencial horaria,g. Bloque mayor a 500 KWh   Punta,178.13
11,Noviembre,2022,CNFL,T-REH,Residencial horaria,h. Bloque mayor a 500 KWh   Valle,71.89
11,Noviembre,2022,CNFL,T-REH,Residencial horaria,i. Bloque mayor a 500 KWh   Noche,33.27
11,Noviembre,2022,CNFL,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,105.16
11,Noviembre,2022,CNFL,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,189960.0
11,Noviembre,2022,CNFL,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,63.32
11,Noviembre,2022,CNFL,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-8 kW,84428.24
11,Noviembre,2022,CNFL,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 8 kW,10553.53
11,Noviembre,2022,CNFL,T-IN,INDUSTRIAL,a. Consumo de Energía menor o igual a 3000 kWh,105.16
11,Noviembre,2022,CNFL,T-IN,INDUSTRIAL,b. Bloque 0-3000 kWh,189960.0
11,Noviembre,2022,CNFL,T-IN,INDUSTRIAL,c. Bloque mayor a 3000 kWh,63.32
11,Noviembre,2022,CNFL,T-IN,INDUSTRIAL,d. Bloque 0-8 kW,84428.24
11,Noviembre,2022,CNFL,T-IN,INDUSTRIAL,e. Bloque mayor a 8 kW,10553.53
11,Noviembre,2022,CNFL,T-PR,PROMOCIONAL,a. Consumo de Energía menor o igual a 3000 kWh,105.16
11,Noviembre,2022,CNFL,T-PR,PROMOCIONAL,b. Bloque 0-3000 kWh,189960.0
11,Noviembre,2022,CNFL,T-PR,PROMOCIONAL,c. Bloque mayor a 3000 kWh,63.32
11,Noviembre,2022,CNFL,T-PR,PROMOCIONAL,d. Bloque 0-8 kW,84428.24
11,Noviembre,2022,CNFL,T-PR,PROMOCIONAL,e. Bloque mayor a 8 kW,10553.53
11,Noviembre,2022,CNFL,T-CS,PREFERENCIAL,a. Consumo de Energía menor o igual a 3000 kWh,70.83
11,Noviembre,2022,CNFL,T-CS,PREFERENCIAL,b. Bloque 0-3000 kWh,122370.0
11,Noviembre,2022,CNFL,T-CS,PREFERENCIAL,c. Bloque mayor a 3000 kWh,40.79
11,Noviembre,2022,CNFL,T-CS,PREFERENCIAL,d. Bloque 0-8 kW,52822.4
11,Noviembre,2022,CNFL,T-CS,PREFERENCIAL,e. Bloque mayor a 8 kW,6602.8
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta (Máxima),53.65
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Punta (Mínimo),51.71
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Valle (Máxima),26.82
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),d. Energía Valle (Mínimo),25.85
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),e. Energía Noche (Máxima),19.31
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),f. Energía Noche (Mínimo),18.62
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),g. Potencia Punta (Máxima),9407.9
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),h. Potencia Punta (Mínimo),9068.26
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),i. Potencia Valle (Máxima),6694.03
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),j. Potencia Valle (Mínimo),6452.37
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),k. Potencia Noche (Máxima),4249.48
11,Noviembre,2022,CNFL,T-MT,MEDIA TENSIÓN (T-MT),l. Potencia Noche (Mínimo),4096.08
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),a. Energía Punta (Máxima),101.79
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),b. Energía Punta (Mínimo),98.11
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),c. Energía Valle (Máxima),34.96
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),d. Energía Valle (Mínimo),33.71
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),e. Energía Noche (Máxima),22.44
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),f. Energía Noche (Mínimo),21.64
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),g. Potencia Punta (Máxima),2989.45
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),h. Potencia Punta (Mínimo),2881.53
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),i. Potencia Valle (Máxima),2086.92
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),j. Potencia Valle (Mínimo),2011.58
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),k. Potencia Noche (Máxima),1337.34
11,Noviembre,2022,CNFL,T-MTb,MEDIA TENSIÓN (T-MTb),l. Potencia Noche (Mínimo),1289.07
11,Noviembre,2022,JASEC,T-RE,RESIDENCIAL,a. Bloque 0-30 kWh,1703.7
11,Noviembre,2022,JASEC,T-RE,RESIDENCIAL,b. Bloque 31-200 kWh,56.79
11,Noviembre,2022,JASEC,T-RE,RESIDENCIAL,c. Bloque mayor a 200 kWh,69.51
11,Noviembre,2022,JASEC,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,80.27
11,Noviembre,2022,JASEC,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,143940.0
11,Noviembre,2022,JASEC,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,47.98
11,Noviembre,2022,JASEC,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-8 kW,60043.84
11,Noviembre,2022,JASEC,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 8 kW,7505.48
11,Noviembre,2022,JASEC,T-IN,INDUSTRIAL,a. Consumo de Energía menor o igual a 3000 kWh,80.27
11,Noviembre,2022,JASEC,T-IN,INDUSTRIAL,b. Bloque 0-3000 kWh,143940.0
11,Noviembre,2022,JASEC,T-IN,INDUSTRIAL,c. Bloque mayor a 3000 kWh,47.98
11,Noviembre,2022,JASEC,T-IN,INDUSTRIAL,d. Bloque 0-8 kW,60043.84
11,Noviembre,2022,JASEC,T-IN,INDUSTRIAL,e. Bloque mayor a 8 kW,7505.48
11,Noviembre,2022,JASEC,T-CS,PREFERENCIAL,a. Consumo de Energía menor o igual a 3000 kWh,57.76
11,Noviembre,2022,JASEC,T-CS,PREFERENCIAL,b. Bloque 0-3000 kWh,99870.0
11,Noviembre,2022,JASEC,T-CS,PREFERENCIAL,c. Bloque mayor a 3000 kWh,33.29
11,Noviembre,2022,JASEC,T-CS,PREFERENCIAL,d. Bloque 0-8 kW,40352.88
11,Noviembre,2022,JASEC,T-CS,PREFERENCIAL,e. Bloque mayor a 8 kW,5044.11
11,Noviembre,2022,JASEC,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,44.05
11,Noviembre,2022,JASEC,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,21.53
11,Noviembre,2022,JASEC,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,14.69
11,Noviembre,2022,JASEC,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,7754.15
11,Noviembre,2022,JASEC,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,5560.09
11,Noviembre,2022,JASEC,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,3803.66
11,Noviembre,2022,JASEC,T-MTb,MEDIA TENSIÓN (T-MTb),a. Energía Punta,89.98
11,Noviembre,2022,JASEC,T-MTb,MEDIA TENSIÓN (T-MTb),b. Energía Valle,30.92
11,Noviembre,2022,JASEC,T-MTb,MEDIA TENSIÓN (T-MTb),c. Energía Noche,19.84
11,Noviembre,2022,JASEC,T-MTb,MEDIA TENSIÓN (T-MTb),d. Potencia Punta,2642.77
11,Noviembre,2022,JASEC,T-MTb,MEDIA TENSIÓN (T-MTb),e. Potencia Valle,1844.91
11,Noviembre,2022,JASEC,T-MTb,MEDIA TENSIÓN (T-MTb),f. Potencia Noche,1182.25
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,a. Bloque 0-200 kWh,1261.65
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,b. Bloque 0-200 kWh,58.6
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,c. Bloque 201-275 kWh,2456.91
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,d. Bloque 201-275 kWh,62.98
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,e. Bloque 276-360 kWh,3253.74
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,f. Bloque 276-360 kWh,69.79
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,g. Bloque 361-500 kWh,4307.33
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,h. Bloque 361-500 kWh,77.31
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,i. Bloque mayor a 501 kWh,7490.24
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,j. Bloque mayor a 501 kWh,85.65
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,j.a.Por consumo de energía (kWh),7490.24
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,j.b. Por consumo de energía (kWh),48.19
11,Noviembre,2022,ESPH,T-RE,RESIDENCIAL,j.c. Por consumo de energía (kW),7822.97
11,Noviembre,2022,ESPH,T-RH,Residencial horaria,Periodo Punta,113.02
11,Noviembre,2022,ESPH,T-RH,Residencial horaria,Periodo Valle,77.65
11,Noviembre,2022,ESPH,T-RH,Residencial horaria,Periodo Noche,56.65
11,Noviembre,2022,ESPH,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,85.65
11,Noviembre,2022,ESPH,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,144570.0
11,Noviembre,2022,ESPH,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,48.19
11,Noviembre,2022,ESPH,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-10 kW,78229.7
11,Noviembre,2022,ESPH,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 10 kW,7822.97
11,Noviembre,2022,ESPH,T-IN,INDUSTRIAL,a. Consumo de Energía menor o igual a 3000 kWh,85.21
11,Noviembre,2022,ESPH,T-IN,INDUSTRIAL,b. Bloque 0-3000 kWh,143790.0
11,Noviembre,2022,ESPH,T-IN,INDUSTRIAL,c. Bloque mayor a 3000 kWh,47.93
11,Noviembre,2022,ESPH,T-IN,INDUSTRIAL,d. Bloque 0-10 kW,77833.2
11,Noviembre,2022,ESPH,T-IN,INDUSTRIAL,e. Bloque mayor a 10 kW,7783.32
11,Noviembre,2022,ESPH,T-CS,PREFERENCIAL,a. Consumo de Energía menor o igual a 3000 kWh,72.8
11,Noviembre,2022,ESPH,T-CS,PREFERENCIAL,b. Bloque 0-3000 kWh,122880.0
11,Noviembre,2022,ESPH,T-CS,PREFERENCIAL,c. Bloque mayor a 3000 kWh,40.96
11,Noviembre,2022,ESPH,T-CS,PREFERENCIAL,d. Bloque 0-10 kW,66495.2
11,Noviembre,2022,ESPH,T-CS,PREFERENCIAL,e. Bloque mayor a 10 kW,6649.52
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta (Máxima),64.03
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Punta (Mínimo),61.84
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Valle (Máxima),32.62
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),d. Energía Valle (Mínimo),31.5
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),e. Energía Noche (Máxima),26.57
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),f. Energía Noche (Mínimo),25.66
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),g. Potencia Punta (Máxima),6784.71
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),h. Potencia Punta (Mínimo),6551.99
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),i. Potencia Valle (Máxima),4714.16
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),j. Potencia Valle (Mínimo),4552.47
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),k. Potencia Noche (Máxima),3141.75
11,Noviembre,2022,ESPH,T-MT,MEDIA TENSIÓN (T-MT),l. Potencia Noche (Mínimo),3033.99
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),a. Energía Punta (Máxima),99.79
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),b. Energía Punta (Mínimo),96.36
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),c. Energía Valle (Máxima),34.28
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),d. Energía Valle (Mínimo),33.1
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),e. Energía Noche (Máxima),22.0
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),f. Energía Noche (Mínimo),21.25
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),g. Potencia Punta (Máxima),2930.87
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),h. Potencia Punta (Mínimo),2830.33
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),i. Potencia Valle (Máxima),2046.02
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),j. Potencia Valle (Mínimo),1975.84
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),k. Potencia Noche (Máxima),1311.12
11,Noviembre,2022,ESPH,T-MTb,MEDIA TENSIÓN (T-MTb),l. Potencia Noche (Mínimo),1266.15
11,Noviembre,2022,COOPELESCA,T-RE,RESIDENCIAL,a. Bloque 0-145 kWh,1669.19
11,Noviembre,2022,COOPELESCA,T-RE,RESIDENCIAL,b. Bloque 0-145 kWh,53.12
11,Noviembre,2022,COOPELESCA,T-RE,RESIDENCIAL,c. Bloque 146-200 kWh,4031.42
11,Noviembre,2022,COOPELESCA,T-RE,RESIDENCIAL,d. Bloque 146-200 kWh,60.74
11,Noviembre,2022,COOPELESCA,T-RE,RESIDENCIAL,e. Bloque 201-270 kWh,4846.49
11,Noviembre,2022,COOPELESCA,T-RE,RESIDENCIAL,f. Bloque 201-270 kWh,70.47
